user_id;sex;age;university;graduation_year
13049;Муж;41;МГУПИ;1997
13051;Муж;27;ЯрГУ им. П. Г. Демидова;2013
13053;Жен;27;РУДН;2011
13056;Муж;39;СибГТУ;1999
13057;Жен;32;СГА;2007
13062;Муж;36;МИФИ;2009
13065;Муж;34;БУПК;2004
13066;Жен;28;БелГУ;N/A
13068;Муж;37;РГРТУ;2002
13073;Муж;31;НИТУ МИСиС;2010
13075;Муж;26;МГАУ им. Горячкина;2011
13076;Жен;27;РГСУ;2012
13078;Муж;32;МГГУ;2002
13080;Жен;27;РМАТ;2012
13082;Муж;24;РосНОУ;2015
13083;Жен;37;МГПУ;2000
13086;Жен;26;МГПУ;2013
13090;Муж;33;МГУПИ;2005
13091;Муж;41;МПГУ;1997
13092;Муж;39;МГТУ им. Н.Э. Баумана;2001
13093;Муж;31;РХТУ им. Менделеева;N/A
13095;Муж;26;МГУЛ;2012
13096;Жен;30;РГТЭУ;2011
13097;Жен;25;МГЛУ;N/A
13098;Муж;59;МИИТ;1979
13099;Муж;40;ВГУЭС;1998
13100;Муж;32;РосНОУ;2015
13101;Муж;30;МФПА;2012
13102;Муж;30;МГАФК;2009
13105;Муж;33;СГА;2005
13106;Жен;41;МГУ;2013
13107;Жен;32;МГУТУ;2006
13109;Жен;27;МГУС / РГУТиС;2014
13110;Муж;38;МосУ МВД РФ;2010
13111;Муж;25;РГТЭУ;2013
13113;Муж;27;МГАКХиС;N/A
13114;Муж;29;МГППУ;2009
13115;Жен;26;МГГУ;2012
13116;Муж;26;МЭИ;2012
13118;Жен;27;МЭИ;2011
13119;Муж;48;МИРЭА;1996
13121;Жен;31;МАБиУ;N/A
13122;Муж;24;МГУ;2014
13123;Муж;46;МТУСИ;1992
13124;Муж;25;МГУПИ;N/A
13125;Муж;50;МАДИ;1998
13128;Муж;34;РОАТ МИИТ;2006
13129;Жен;30;МИИГАиК;2008
13130;Жен;28;РГСУ;2010
13131;Жен;33;Первый МГМУ им. И.М. Сеченова;2006
13132;Муж;31;РосНОУ;N/A
13134;Муж;57;МГОУ им. Черномырдина;1985
13136;Муж;24;РосНОУ;2011
13137;Жен;32;РГТЭУ;2012
13138;Муж;30;МФЮА;2009
13139;Муж;40;МГОУ;2009
13141;Муж;26;МФТИ;2015
13142;Муж;41;МГУ;N/A
13143;Муж;39;РГУТиС;2001
13145;Жен;32;РГГУ;2008
13146;Муж;22;МГУ;2010
13148;Муж;31;МГАУ им. Горячкина;2008
13149;Жен;41;МАЭП;2000
13150;Муж;26;МГОУ им. Черномырдина;2015
13151;Муж;30;ГУУ;2005
13152;Муж;25;МФПУ Синергия;2015
13153;Муж;25;МГГУ;2014
13154;Муж;29;МГППУ;2011
13156;Муж;54;СГА;2015
13157;Муж;27;МГУ;2011
13158;Муж;37;МАИ;2002
13159;Муж;32;УГТУ-УПИ;2007
13160;Муж;26;МГТУ им. Носова;2013
13161;Муж;33;УрФУ;2006
13162;Жен;50;УрФУ;1990
13164;Жен;50;ТюмГНГУ;1985
13165;Муж;42;ЮУрГУ;1996
13167;Муж;29;УрГУПС;2009
13170;Муж;30;УГТУ-УПИ им. Б. Н. Ельцина;2008
13174;Муж;31;ВятГУ;2007
13175;Муж;30;ВятГУ;2006
13176;Муж;34;УдГУ;N/A
13177;Муж;59;НГТУ;1985
13178;Жен;34;БелГУ;2004
13179;Муж;43;КГМУ;1996
13180;Муж;28;ОГУ;2011
13183;Муж;33;МИИГАиК;2011
13184;Муж;36;ИВЭСЭП;2011
13185;Жен;35;ОмГПУ;2003
13188;Жен;37;КемТИПП;2005
13189;Муж;31;НГАУ;2008
13190;Муж;33;НГТУ;N/A
13191;Муж;41;КузГТУ;1993
13193;Муж;36;СГУ;2001
13194;Муж;46;МГЮА;1999
13195;Жен;30;МЭСИ;2007
13199;Муж;31;ПИ СФУ;N/A
13203;Муж;37;ХТИ;2001
13204;Муж;29;СибГТУ;2009
13205;Муж;53;МИЭТ;2015
13206;Жен;30;МГГУ;N/A
13208;Муж;28;МЭИ;2011
13209;Жен;27;МПГУ;N/A
13210;Жен;25;НИУ МЭИ;2014
13211;Муж;24;МГУПП;2014
13214;Муж;26;НИУ МЭИ;2014
13215;Муж;33;МГПУ;2009
13217;Муж;34;ЮГУ;2015
13218;Муж;38;ЮГУ;2000
13220;Муж;35;ТюмГНГУ;2008
13222;Муж;29;ОмГТУ;2009
13223;Жен;20;СурГУ;2001
13225;Муж;34;СурГУ;2009
13226;Муж;34;СПбГЭУ;2005
13228;Муж;34;СурГУ;2007
13231;Муж;51;ТюмГНГУ;1988
13232;Муж;37;ТюмГНГУ;2004
13233;Муж;40;ТюмГУ;2000
13237;Жен;34;ТюмГАСУ;2005
13238;Муж;33;ТюмГАСУ;2006
13239;Муж;52;ТюмГНГУ;1986
13240;Муж;43;РГГУ;N/A
13242;Муж;32;УГТУ-УПИ;2009
13243;Муж;33;УГТУ-УПИ им. Б. Н. Ельцина;2009
13244;Муж;26;УрФУ;2014
13246;Жен;35;УГГУ;2003
13247;Муж;40;УдГУ;1999
13248;Муж;53;КНИТУ-КАИ им. А. Н. Туполева;1987
13250;Муж;38;ТюмГНГУ;N/A
13252;Муж;23;СурГУ;2015
13254;Муж;25;СурГУ;N/A
13256;Муж;38;УрГЭУ;2008
13257;Муж;18;МГУ;2010
13258;Муж;34;УГТУ-УПИ;2004
13260;Муж;33;ТюмГНГУ;2010
13261;Муж;29;ТюмГНГУ;2010
13262;Муж;41;УГЛТУ;N/A
13263;Муж;58;СГУПС;1989
13264;Жен;38;ТюмГАСУ;2010
13265;Жен;41;ВЗФЭИ;1996
13266;Муж;32;ТюмГУ;2008
13268;Муж;59;УрГУПС;1987
13269;Муж;44;ТюмГНГУ;1999
13271;Жен;24;ТюмГУ;2015
13272;Муж;29;ТюмГНГУ;2011
13273;Жен;45;СГГА;1997
13274;Муж;32;ТюмГНГУ;2007
13275;Муж;27;ТюмГНГУ;N/A
13276;Муж;26;ТюмГНГУ;N/A
13277;Муж;29;ТюмГУ;2008
13278;Муж;41;ТюмГНГУ;2004
13281;Муж;32;ТюмГУ;2009
13283;Жен;34;ИжГСХА;2005
13284;Муж;16;МГУТУ;2013
13285;Муж;33;ОГУ;2005
13286;Муж;24;ОГУ;2015
13287;Муж;24;ОГУ;2015
13288;Муж;31;СамГТУ;2007
13289;Муж;37;ОГУ;N/A
13290;Жен;35;МИПП;2011
13291;Муж;29;РГТЭУ;N/A
13292;Жен;30;МФЮА;N/A
13293;Жен;42;МГУТУ;N/A
13294;Муж;46;СПбГУТ им. Бонч-Бруевича;1997
13295;Муж;27;ОГУ;N/A
13298;Жен;30;УГГУ;2010
13300;Муж;32;КГУ;2008
13301;Муж;36;АГТУ;2003
13302;Муж;23;УГГУ;2015
13303;Муж;38;УрГЭУ;2002
13305;Жен;30;УрФУ;2008
13306;Муж;45;УрФУ;1998
13309;Муж;36;МИЭП;2013
13311;Муж;32;ОГУ;2006
13312;Муж;39;ОГУ;1999
13313;Муж;30;ОГУ;2008
13314;Муж;35;УГЛТУ;2007
13315;Жен;29;ЮУрГУ;2011
13319;Жен;55;ЧГПУ;1994
13320;Муж;28;ПГТУ;2010
13321;Муж;16;ПГСХА;2010
13322;Жен;39;УрГПУ;N/A
13325;Муж;34;ВятГУ;N/A
13326;Муж;24;ВятГСХА;2015
13327;Муж;44;ВятГГУ;1994
13328;Жен;41;ВятГГУ;2004
13329;Муж;32;ВятГГУ;2012
13330;Муж;37;ВятГУ;2001
13332;Муж;31;ЮУрГУ;2012
13333;Муж;28;ЧелГУ;N/A
13334;Муж;36;УГТУ-УПИ;2003
13336;Жен;58;ЧелГУ;2000
13337;Муж;45;МаГУ;1993
13339;Муж;33;ЮУрГУ;2005
13340;Муж;28;РГППУ;2011
13341;Муж;35;ТюмГНГУ;2008
13344;Муж;31;МПСИ;2007
13345;Муж;32;СПбГУ;N/A
13346;Муж;33;МГОУ;2009
13347;Муж;23;СурГУ;1994
13348;Муж;32;ТУСУР;N/A
13349;Муж;25;ОмГТУ;2015
13351;Муж;26;ОГУ;2014
13354;Муж;33;МФЮА;2003
13355;Муж;33;ПГУТИ;2015
13356;Жен;27;РГТЭУ;2011
13358;Муж;30;ОГАУ;2009
13359;Муж;27;СГСХА;2013
13360;Жен;31;СамГУ;2013
13363;Жен;25;ОГУ;2013
13364;Жен;23;ОГУ;2015
13365;Жен;25;МГУ;N/A
13367;Муж;37;ОГУ;2001
13368;Муж;30;СамГТУ;2008
13369;Муж;26;РГУНГ им. Губкина;2014
13370;Муж;29;МИСиС;2010
13371;Муж;23;ОГУ;2015
13373;Муж;24;ОГУ;2014
13374;Муж;31;МЭСИ;N/A
13375;Муж;24;ОГАУ;2015
13376;Муж;24;ОГУ;2015
13378;Муж;40;ВятГСХА;N/A
13379;Муж;21;МГУ;2015
13380;Муж;21;МИИТ;N/A
13381;Муж;35;МГЭИ;N/A
13382;Муж;30;ВятГСХА;2010
13383;Муж;35;ВятГГУ;2003
13384;Муж;18;ВятГГУ;1999
13385;Муж;35;ВятГГУ;2015
13386;Муж;26;ВятГГУ;N/A
13387;Жен;37;ВятГГУ;2006
13391;Муж;22;НГУ;2013
13392;Жен;23;НГТУ;2014
13393;Жен;35;НГПУ;N/A
13394;Муж;30;СибГАУ им. Решетнева;2010
13395;Муж;17;НГУЭУ;2014
13398;Муж;17;НГАВТ;2005
13399;Муж;24;НГТУ;2014
13400;Жен;36;НГПУ;N/A
13401;Муж;33;НГТУ;2005
13402;Муж;21;МГУ;N/A
13405;Муж;26;ПИ СФУ;2013
13406;Муж;54;МГУ;1983
13407;Муж;34;СГА;N/A
13408;Муж;29;ХГУ;2010
13411;Жен;56;ХГУ;1985
13412;Муж;30;СГА;N/A
13413;Муж;27;НГТУ;2010
13414;Муж;35;ТУСУР;2004
13415;Муж;34;НГТУ;2004
13416;Муж;35;НГТУ;2012
13417;Муж;34;НГПУ;2008
13418;Муж;28;НГАВТ;2010
13420;Муж;27;СибГУТИ;N/A
13421;Муж;28;СГУПС;2010
13422;Муж;30;ОмГУПС;N/A
13423;Муж;30;СГГА;2013
13424;Муж;31;НГУЭУ;2011
13426;Жен;37;НГТУ;2006
13428;Муж;46;СибГУТИ;1994
13429;Муж;31;НГТУ;N/A
13430;Муж;33;НГАУ;2006
13431;Муж;29;НГПУ;N/A
13432;Муж;32;НГПУ;2010
13433;Муж;32;РАНХиГС при Президенте РФ;2008
13436;Муж;31;КрасГАУ;2007
13437;Муж;24;СибГТУ;2015
13438;Муж;36;ПИ СФУ;2003
13439;Муж;32;СибГАУ им. Решетнева;2007
13440;Муж;24;ПИ СФУ;2014
13443;Муж;24;СибГТУ;2015
13444;Муж;30;КрасГАУ;N/A
13445;Муж;29;КГПУ им. В.П. Астафьева;2010
13446;Жен;26;КГТЭИ;2012
13447;Жен;27;СибГАУ им. Решетнева;N/A
13448;Муж;29;КГПУ им. В.П. Астафьева;2010
13449;Муж;25;КрасГАУ;N/A
13450;Муж;28;КрасГАУ;N/A
13452;Муж;27;СибГТУ;2013
13453;Жен;39;СибГТУ;1999
13455;Муж;35;КрасГАУ;N/A
13456;Муж;48;ПИ СФУ;1993
13457;Муж;25;ПИ СФУ;2015
13458;Муж;33;СибГАУ им. Решетнева;2006
13459;Муж;26;КрасГМУ;N/A
13460;Муж;27;ПИ СФУ;N/A
13462;Муж;29;КГПУ им. В.П. Астафьева;2011
13464;Муж;31;ПИ СФУ;N/A
13465;Муж;25;КГТЭИ;N/A
13466;Муж;25;ПИ СФУ;2013
13467;Муж;42;КрасГАУ;2008
13468;Муж;36;СибГТУ;N/A
13469;Муж;40;КрасГАУ;2002
13470;Муж;27;ИрГУПС;N/A
13471;Муж;27;ИЕиГН СФУ - бывш. КрасГУ;2011
13472;Муж;38;МЭСИ;N/A
13473;Муж;29;КрасГАУ;N/A
13475;Муж;25;СибГТУ;2011
13476;Муж;35;КрасГАУ;N/A
13477;Муж;32;КГТЭИ;2006
13478;Муж;25;СГА;2014
13479;Муж;37;КрасГАУ;2010
13481;Муж;35;ТГАСУ;2003
13483;Муж;23;ТГАСУ;2015
13484;Муж;26;ТПУ;2013
13485;Муж;54;ТГУ;1985
13487;Муж;40;ТГАСУ;1998
13490;Муж;29;ТПУ;N/A
13492;Муж;53;ТПУ;1985
13494;Жен;25;ТГУ;2014
13495;Муж;31;ТГУ;N/A
13496;Муж;35;ТПУ;2004
13497;Муж;25;ТГАСУ;2011
13498;Муж;35;КрасГАУ;2006
13499;Муж;30;КузГПА;2008
13501;Муж;28;СГУПС;2011
13502;Муж;37;СГУПС;2014
13504;Муж;33;КемГУ;N/A
13505;Муж;28;СГГА;2010
13506;Муж;37;ТУСУР;2004
13509;Муж;41;КемГУ;N/A
13511;Жен;49;КемГУ;1992
13513;Муж;42;КузГТУ;2008
13514;Муж;26;АлтГТУ им. Ползунова;2013
13515;Муж;26;КГПУ им. В.П. Астафьева;2012
13516;Муж;20;КрасГАУ;1995
13518;Муж;31;МЭСИ;2014
13519;Муж;23;СГА;2014
13520;Муж;26;ХТИ;N/A
13521;Жен;41;СГА;N/A
13522;Жен;41;СГА;2007
13524;Муж;45;СГА;2005
13526;Муж;38;АГЗ МЧС России;2006
13529;Муж;25;ХТИ;N/A
13530;Муж;28;ХТИ;N/A
13531;Муж;25;КузГТУ;2013
13533;Жен;31;ТПУ;2012
13534;Муж;24;КузГТУ;2014
13535;Муж;25;КузГПА;N/A
13538;Муж;23;ТУСУР;2015
13540;Муж;49;КузГТУ;N/A
13541;Муж;31;КузГПА;2008
13542;Муж;46;КузГТУ;1996
13544;Муж;27;МИЭП;N/A
13546;Муж;28;АлтГУ;2011
13547;Жен;31;АлтГТУ им. Ползунова;N/A
13548;Муж;43;АлтГТУ им. Ползунова;1995
13550;Муж;27;АлтГТУ им. Ползунова;2011
13551;Муж;30;ОмГАУ;2008
13552;Муж;31;ОмГТУ;2007
13556;Муж;32;НГАВТ;N/A
13557;Муж;28;КНИТУ;2013
13558;Муж;24;ОмГАУ;2015
13560;Муж;37;СибАДИ;2000
13561;Жен;53;СибГУТИ;N/A
13562;Муж;31;АлтГУ;2015
13563;Муж;36;ДВГУПС;2002
13564;Муж;30;КнАГТУ;N/A
13565;Жен;29;ТоГУ;2009
13566;Жен;34;ПГСХА;2004
13567;Жен;33;ТоГУ;2008
13568;Муж;35;ТоГУ;2003
13569;Жен;41;ТоГУ;N/A
13570;Жен;28;КнАГТУ;2008
13571;Муж;40;ДВФУ;1998
13573;Жен;37;МГОУ;2004
13574;Жен;24;ДВГУПС;2014
13575;Муж;27;ВУ МО РФ;2011
13576;Муж;29;КнАГТУ;N/A
13577;Муж;39;КнАГТУ;1999
13580;Муж;28;ДВГУ;2011
13582;Муж;33;ДВФУ;2005
13585;Муж;29;ДВГУ;2009
13586;Муж;44;ПГСХА;1994
13588;Муж;22;МГУ им. адмирала Невельского;2013
13589;Жен;29;ДВГУ;N/A
13590;Муж;30;ДВГУ;2009
13591;Муж;45;ДВФУ;2010
13593;Муж;27;ДВГУ;N/A
13594;Муж;18;ДВГТУ;2013
13595;Муж;24;ПГСХА;2014
13596;Муж;34;НИ ИрГТУ;2010
13598;Жен;24;СВФУ им. М. К. Аммосова;2013
13599;Жен;30;ВСГУТУ;N/A
13600;Жен;32;СВФУ им. М. К. Аммосова;2006
13601;Жен;40;ПГУТИ;1998
13602;Жен;24;СВФУ им. М. К. Аммосова;2015
13603;Жен;39;СВФУ им. М. К. Аммосова;2001
13605;Муж;45;ТГУ;N/A
13606;Муж;29;СахГУ;N/A
13607;Жен;26;СахГУ;2013
13610;Муж;38;ДВФУ;2008
13611;Муж;34;АМИ;1990
13612;Муж;28;СахГУ;2013
13613;Жен;36;СахГУ;2002
13615;Муж;21;ДВГУПС;N/A
13617;Жен;30;ДВГГУ;2008
13618;Муж;35;ДВГУПС;2003
13624;Муж;28;ДВГУПС;N/A
13625;Жен;27;ХГАЭиП;N/A
13626;Муж;56;ДВГУПС;1989
13627;Муж;30;ДВГГУ;2008
13629;Муж;42;НИЯУ МИФИ;2001
13630;Муж;37;ДВГУПС;2003
13631;Муж;31;ХГАЭиП;2007
13634;Жен;30;ТоГУ;2008
13636;Жен;47;ТУСУР;1992
13637;Муж;34;НГУ;N/A
13642;Муж;31;ВГУЭС;2011
13643;Муж;21;ВГУЭС;2012
13645;Муж;30;ДВФУ;N/A
13646;Муж;26;ДВГТУ;N/A
13647;Жен;24;ДВФУ;2014
13648;Муж;24;ДВФУ;2013
13650;Муж;30;ДВФУ;2006
13651;Муж;27;ВГУЭС;2009
13652;Муж;16;МИЭП;2000
13653;Муж;34;ДВГУПС;2005
13655;Жен;35;ВГУЭС;2003
13656;Муж;31;ДВГТУ;2007
13657;Муж;26;ДВГУ;2012
13659;Муж;25;ДВФУ;2010
13660;Муж;35;ПГСХА;N/A
13661;Жен;34;ПГСХА;2004
13662;Муж;29;ВГУЭС;2010
13663;Муж;26;ПГСХА;2012
13664;Муж;46;ДВГТУ;2007
13665;Жен;28;ДВГТУ;2010
13667;Муж;35;БГТУ;N/A
13669;Муж;25;СахГУ;2013
13670;Жен;25;СахГУ;2015
13671;Муж;31;ТоГУ;2008
13672;Муж;29;ТоГУ;2008
13674;Муж;29;МГУ;2011
13675;Муж;27;МГУ им. адмирала Невельского;2013
13676;Муж;25;ДВГУПС;2013
13678;Муж;27;КнАГТУ;1999
13680;Муж;30;ВГУЭС;2007
13681;Муж;22;ПГСХА;2015
13682;Муж;16;МГУ;2015
13683;Жен;26;ПГСХА;2012
13684;Муж;27;МГУ;2008
13687;Муж;27;ПГСХА;2013
13690;Муж;34;ДВФУ;2003
13691;Муж;30;ВГУЭС;2006
13694;Муж;30;ИрГТУ;2015
13695;Муж;27;НГАВТ;2014
13697;Муж;36;РАНХиГС при Президенте РФ;1997
13698;Муж;25;ХГУ;N/A
13699;Муж;28;ХГАЭиП;2012
13701;Жен;23;ХГАЭиП;2015
13702;Муж;26;ДВГТУ;2010
13704;Муж;24;АмГУ;2013
13705;Муж;34;СибГУТИ;2005
13706;Муж;35;ВСГУТУ;2012
13707;Муж;28;ИрГТУ;2011
13708;Муж;26;БГУЭП;2013
13710;Муж;25;МФПА;N/A
13711;Жен;26;НГАВТ;N/A
13712;Муж;28;БрГУ;2010
13713;Муж;19;АПИ при ИГиП РАН;2009
13714;Жен;26;РГУТиС;N/A
13716;Жен;47;ИрГТУ;1992
13718;Муж;29;ИрГТУ;N/A
13719;Муж;33;БрГУ;2005
13720;Муж;34;БрГУ;2005
13721;Муж;23;Финансовый университет;1993
13722;Муж;30;ИрГТУ;2004
13724;Жен;33;НГАВТ;N/A
13725;Муж;27;ХГАЭиП;2012
13726;Муж;50;ТоГУ;1991
13727;Муж;26;СПбГУП;2014
13728;Муж;45;ТПУ;1993
13730;Муж;37;ВолгГАСУ;N/A
13731;Муж;36;ВГУ;2002
13732;Жен;25;ДВФУ;N/A
13733;Муж;25;РАНХиГС;2014
13735;Муж;28;АмГУ;2010
13737;Муж;32;РУК;2006
13738;Муж;16;ИрГТУ;1943
13740;Жен;39;БрГУ;2000
13741;Муж;34;ИрГТУ;2004
13744;Муж;37;ДГПУ;1999
13745;Муж;21;ВГУЭС;2013
13746;Жен;29;НГАВТ;2009
13747;Муж;42;СВФУ им. М. К. Аммосова;N/A
13749;Муж;31;ЯГСХА;2005
13751;Жен;30;РГУТиС;2008
13752;Муж;24;ДВГТУ;2010
13753;Муж;25;Финансовый университет;2010
13754;Муж;25;АмГУ;2010
13755;Муж;39;СВФУ им. М. К. Аммосова;1999
13756;Муж;31;ИрГТУ;N/A
13757;Муж;21;ДГУ;2012
13758;Муж;41;ТУСУР;N/A
13759;Муж;31;БГУЭП;2011
13760;Муж;28;РГУНГ им. Губкина;2009
13761;Муж;29;МГУДТ;2006
13762;Муж;31;ВЭПИ;2009
13763;Муж;28;МАИ;2011
13764;Жен;46;РЭУ им. Г. В. Плеханова;N/A
13767;Муж;35;МИЭТ;N/A
13769;Жен;30;МГУ;N/A
13773;Муж;53;РЭУ им. Г. В. Плеханова;N/A
13774;Муж;26;Первый МГМУ им. И.М. Сеченова;N/A
13775;Муж;24;НИУ МЭИ;2015
13776;Жен;34;ТГТУ;2005
13777;Жен;27;РГПУ им. Герцена;N/A
13779;Муж;26;Финансовый университет;2014
13780;Муж;26;МГУ;N/A
13781;Муж;36;ДВФУ;2009
13782;Муж;42;МГУ;1992
13783;Муж;29;СГА;2012
13784;Муж;35;МЭСИ;2009
13785;Жен;29;МГАКХиС;2010
13786;Жен;33;БГТУ;2006
13787;Муж;30;СмолГУ;2008
13788;Муж;26;МГОУ им. Черномырдина;N/A
13794;Жен;23;МГЛУ;2014
13795;Муж;42;МГУ;N/A
13796;Жен;25;МГОУ;N/A
13797;Муж;24;ГУЗ;2014
13798;Жен;29;МПГУ;N/A
13799;Муж;31;МГАКХиС;2014
13801;Жен;27;МФЮА;2010
13802;Муж;26;ЭПИ;2012
13803;Муж;27;МТУСИ;N/A
13804;Муж;26;МГУ;2009
13805;Жен;30;ПИ;2009
13806;Муж;37;МГОУ;N/A
13807;Муж;34;СГУ;2004
13808;Муж;38;МГУПС-МИИТ;2001
13809;Жен;29;МИЭМ НИУ ВШЭ;2012
13811;Муж;27;РГСУ;2012
13814;Муж;35;МИРЭА;2004
13816;Муж;33;МГУ;2012
13817;Муж;22;МГТУ им. Н. Э. Баумана;2015
13818;Муж;24;МГППУ;2014
13819;Жен;33;АТиСО;2005
13820;Муж;23;МГУ;2012
13821;Муж;37;МГУЛ;2009
13822;Муж;30;МГУС / РГУТиС;2012
13823;Жен;21;ГУУ;N/A
13824;Муж;25;АТиСО;2013
13826;Муж;36;МГУ;1980
13827;Муж;26;РГГРУ;2015
13830;Муж;32;МГУ;N/A
13831;Жен;29;ГУУ;N/A
13834;Жен;44;РГАЗУ;1996
13835;Муж;35;СевКавГТУ;N/A
13836;Жен;28;МГУ;2013
13837;Жен;28;МЭИ;2005
13838;Муж;27;МГУС / РГУТиС;N/A
13839;Жен;31;МГЛУ;2008
13840;Муж;44;РГСУ;2003
13841;Муж;28;АГПС МЧС России;N/A
13843;Муж;25;МФПА;2013
13844;Муж;36;МГИУ;2006
13845;Муж;37;МГОУ;N/A
13846;Муж;31;ИГУПИТ;2012
13847;Жен;37;РГАУ-МСХА им. Тимирязева;2002
13848;Муж;31;МГУ;2008
13849;Муж;25;ГУУ;2013
13850;Муж;33;МГИУ;2011
13851;Муж;32;МГУ;N/A
13853;Жен;28;МГГУ;N/A
13855;Муж;33;РГУТиС;2006
13856;Муж;30;ЭПИ;2011
13857;Жен;27;НИ МГУ им. Огарева;N/A
13858;Муж;36;РУК;2002
13861;Муж;33;МГИМО;2001
13862;Жен;23;МГУ;2005
13863;Муж;29;МГУ;N/A
13864;Муж;27;МАТИ;2011
13865;Муж;30;РосНОУ;2012
13866;Муж;33;МИКХиС;2010
13868;Муж;33;МГУПИ;N/A
13869;Муж;34;ВПИ;2007
13872;Жен;31;МГИУ;2011
13873;Муж;40;РГСУ;2002
13874;Жен;32;ВолгГТУ;2010
13875;Муж;47;МГУ;2012
13876;Муж;27;НИ МГУ им. Огарева;2009
13877;Муж;40;МГУ;2008
13878;Муж;29;МАИ;2008
13879;Муж;29;РГГУ;N/A
13880;Муж;28;МГУП;2012
13881;Муж;24;АмГУ;2015
13882;Муж;27;РМАТ;1989
13883;Жен;25;ХГУ;2012
13884;Муж;22;МГУ;2011
13885;Муж;27;РосНОУ;N/A
13886;Жен;27;МФПА;N/A
13887;Жен;45;МТУСИ;2000
13888;Муж;27;МГУПС-МИИТ;2012
13889;Муж;26;МИИТ;N/A
13891;Муж;24;МГУ;2012
13893;Жен;29;ГУУ;N/A
13894;Муж;25;МГУ;N/A
13896;Муж;23;АПИ при ИГиП РАН;2014
13897;Муж;28;СГА;2009
13898;Муж;31;РХТУ им. Менделеева;N/A
13899;Муж;27;МФПА;N/A
13900;Муж;27;РУК;N/A
13901;Муж;30;МГУ;N/A
13902;Муж;34;С;2006
13904;Муж;19;МГУ;2001
13907;Муж;26;МГТУ им. Н. Э. Баумана;2012
13909;Муж;38;НИУ МЭИ;2002
13910;Муж;43;МГТУ МИРЭА;N/A
13914;Муж;51;МИРЭА;1988
13916;Муж;42;МПСИ;2010
13917;Муж;29;МГУ;2010
13918;Муж;41;МАИ;1998
13919;Муж;36;МГУП;2002
13920;Муж;24;МГУПИ;2014
13921;Муж;41;МАТИ;N/A
13922;Муж;32;ВУ МО РФ;2006
13923;Муж;38;СВИ РВ;2001
13924;Муж;29;МГУПП;2009
13925;Муж;47;МГГУ;N/A
13926;Муж;29;МГПУ;2010
13928;Муж;30;МГУ;N/A
13929;Муж;27;ПИ;2011
13931;Муж;30;НИЯУ МИФИ;2011
13932;Муж;40;ГУУ;2002
13934;Муж;30;СурГУ;2008
13935;Муж;19;МГУ;2009
13936;Муж;39;МАЭП;1999
13937;Муж;26;МАИ;N/A
13939;Муж;34;НИТУ МИСиС;N/A
13941;Жен;56;МГЮА;1999
13942;Муж;45;МГУП;1994
13943;Муж;43;МосГУ;N/A
13944;Муж;31;НИБ;N/A
13945;Муж;32;СГА;N/A
13946;Жен;30;МПГУ;2008
13947;Жен;33;СГА;2004
13949;Муж;26;РЭА им. Г. В. Плеханова;2013
13950;Муж;25;АГПС МЧС России;2009
13951;Муж;30;МЭИ;2009
13953;Жен;40;ЮРГУЭС;2000
13954;Муж;27;МЭИ;2013
13956;Муж;28;МГУПИ;2012
13957;Муж;32;МИФИ;2005
13958;Муж;27;ЭПИ;2012
13959;Жен;33;БГУ;N/A
13960;Муж;33;РГГУ;2006
13961;Жен;37;МИРЭА;2003
13962;Муж;23;МГУС / РГУТиС;2015
13963;Муж;24;МГУПИ;2015
13966;Муж;25;МЭИ;2013
13967;Жен;26;МФПУ Синергия;2013
13969;Муж;28;МГАУ им. Горячкина;2011
13972;Муж;39;МГУТУ;2007
13973;Муж;39;РУДН;2000
13974;Муж;34;МГСУ НИУ;N/A
13976;Муж;40;СВИ РВ;1998
13977;Муж;28;МНЮИ;N/A
13978;Муж;27;МГУ;2011
13979;Муж;27;РЭУ им. Г. В. Плеханова;2011
13981;Муж;29;МГТУ Станкин;2010
13982;Муж;26;УГТУ-УПИ им. Б. Н. Ельцина;2012
13983;Муж;25;МФПА;N/A
13984;Муж;21;ВГАФК;2008
13986;Муж;34;РГГУ;N/A
13987;Муж;36;АТиСО;2002
13988;Жен;31;МГОУ;2008
13989;Муж;23;МГУ;2002
13991;Муж;37;МПГУ;2001
13992;Муж;33;РГТЭУ;2010
13994;Муж;30;МГУПИ;N/A
13995;Жен;29;МГУ;2009
13997;Муж;34;МГУП;2004
13998;Муж;25;МГУ;2015
13999;Жен;34;МПСИ;2014
14000;Муж;30;МГУ;N/A
14001;Жен;26;БГУ им. Петровского;N/A
14003;Жен;27;МГУ;2015
14004;Жен;29;МГМСУ;2015
14005;Муж;16;АПИ при ИГиП РАН;2013
14006;Муж;32;ДГПУ;2002
14007;Муж;32;СГА;2005
14008;Муж;35;МГУПИ;2007
14009;Муж;60;БГУ;1982
14010;Муж;19;МГУ;2013
14011;Муж;38;РосНОУ;N/A
14012;Муж;32;НГУ;2005
14017;Муж;36;МГУ;2003
14021;Муж;31;СГА;2007
14023;Жен;30;МГОУ;N/A
14024;Муж;33;МГУ;2009
14025;Муж;32;ИНЭП;2007
14028;Муж;39;МИРЭА;2000
14029;Муж;53;СВИ РВ;1985
14031;Муж;34;РГАЗУ;2004
14033;Жен;24;МЭСИ;2013
14034;Муж;46;МГУ;1998
14035;Жен;30;МЭСИ;2009
14036;Жен;43;БГУ;1996
14037;Муж;28;МЭСИ;2013
14038;Муж;25;РОАТ МИИТ;2014
